coin,exchange,unix_timestamp,open,high,low,close,volumeto,volumefrom,time
CLOAK,Cryptopia,1528396200.0,0.0011330000000000001,0.001245,0.0008,0.0009962999999999999,3.30784,3103.37,07-06-2018 18:30
CLOAK,Cryptopia,1529605800.0,0.0009378,0.00105,0.000665,0.0007597000000000001,3.1629380000000005,3739.91,21-06-2018 18:30
CLOAK,Cryptopia,1530815400.0,0.0007597000000000001,0.0008347000000000003,0.0005,0.0006259999999999999,8.2576,12941.169999999998,05-07-2018 18:30
CLOAK,Cryptopia,1532025000.0,0.0006259999999999999,0.0006923999999999999,0.000475,0.0005739,9.32615,17035.11,19-07-2018 18:30
XMG,Cryptopia,1495737000.0,3.79e-05,4e-05,3.66e-05,3.8e-05,0.015519999999999999,407.01,25-05-2017 18:30
XMG,Cryptopia,1496946600.0,3.8e-05,6.99e-05,2.35e-05,5.05e-05,2.5645599999999997,62425.82000000001,08-06-2017 18:30
XMG,Cryptopia,1498156200.0,5.05e-05,7.75e-05,4.29e-05,6.91e-05,2.6722599999999996,47250.65999999999,22-06-2017 18:30
XMG,Cryptopia,1499365800.0,6.91e-05,9e-05,5.6999999999999996e-05,5.6999999999999996e-05,4.774290000000001,66661.93000000001,06-07-2017 18:30
XMG,Cryptopia,1500575400.0,5.6999999999999996e-05,6.2e-05,3.5e-05,4.4e-05,11.22326,239164.87,20-07-2017 18:30
XMG,Cryptopia,1501785000.0,4.4e-05,4.95e-05,3.6e-05,3.7e-05,1.37092,32499.520000000004,03-08-2017 18:30
XMG,Cryptopia,1502994600.0,3.7e-05,9.449999999999999e-05,3.3e-05,6.2e-05,8.407,139454.41999999998,17-08-2017 18:30
XMG,Cryptopia,1504204200.0,6.2e-05,7.43e-05,4.73e-05,6.1e-05,2.041512,35935.759999999995,31-08-2017 18:30
XMG,Cryptopia,1505413800.0,6.1e-05,6.1e-05,6.1e-05,6.1e-05,0.0,0.0,14-09-2017 18:30
XMG,Cryptopia,1506623400.0,6.1e-05,6.1e-05,6.1e-05,6.1e-05,0.0,0.0,28-09-2017 18:30
XMG,Cryptopia,1507833000.0,6.1e-05,6.500000000000001e-05,3.05e-05,4.48e-05,1.243032,23626.79,12-10-2017 18:30
XMG,Cryptopia,1509042600.0,4.48e-05,5.15e-05,1.52e-05,4.04e-05,0.48309500000000005,12602.12,26-10-2017 18:30
XMG,Cryptopia,1510252200.0,4.04e-05,5.9999999999999995e-05,2.7899999999999997e-05,3.6e-05,2.8733099999999996,67294.55999999998,09-11-2017 18:30
XMG,Cryptopia,1511461800.0,3.6e-05,4.31e-05,2.7899999999999997e-05,3.1e-05,0.816953,23819.12,23-11-2017 18:30
XMG,Cryptopia,1512671400.0,3.1e-05,4.2e-05,2.01e-05,2.7899999999999997e-05,3.93968,121496.84,07-12-2017 18:30
XMG,Cryptopia,1513881000.0,2.7899999999999997e-05,4.5e-05,1.4999999999999999e-05,3.32e-05,5.633870000000001,187616.96000000002,21-12-2017 18:30
XMG,Cryptopia,1515090600.0,3.32e-05,0.00018999999999999998,3.2e-05,9.559999999999999e-05,65.6472,698541.0,04-01-2018 18:30
XMG,Cryptopia,1516300200.0,9.559999999999999e-05,0.000122,8.149999999999999e-05,0.0001008,15.6981,159826.20999999996,18-01-2018 18:30
XMG,Cryptopia,1517509800.0,0.0001008,0.0001008,5.45e-05,5.460000000000001e-05,8.78101,115795.63000000002,01-02-2018 18:30
XMG,Cryptopia,1518719400.0,5.460000000000001e-05,7.140000000000001e-05,3.86e-05,4.820000000000001e-05,5.45957,105330.36000000002,15-02-2018 18:30
XMG,Cryptopia,1519929000.0,4.820000000000001e-05,6.51e-05,3.8e-05,5.14e-05,3.9091899999999997,82115.45000000001,01-03-2018 18:30
XMG,Cryptopia,1521138600.0,5.14e-05,5.14e-05,3.41e-05,3.41e-05,0.9995900000000002,23613.559999999998,15-03-2018 18:30
XMG,Cryptopia,1522348200.0,3.41e-05,3.69e-05,3.01e-05,3.05e-05,1.3296899999999998,39197.979999999996,29-03-2018 18:30
XMG,Cryptopia,1523557800.0,3.05e-05,4.2e-05,3.02e-05,3.96e-05,1.57931,45057.48,12-04-2018 18:30
XMG,Cryptopia,1524767400.0,3.96e-05,5.600000000000001e-05,3.9e-05,4.05e-05,3.15863,71108.51999999999,26-04-2018 18:30
XMG,Cryptopia,1525977000.0,4.05e-05,4.41e-05,3.4e-05,3.6e-05,2.2903689999999997,59889.14000000001,10-05-2018 18:30
XMG,Cryptopia,1527186600.0,3.6e-05,4.94e-05,3.1e-05,3.3e-05,1.994484,52609.07,24-05-2018 18:30
XMG,Cryptopia,1528396200.0,3.3e-05,3.3e-05,2.9299999999999997e-05,2.9299999999999997e-05,0.8737079999999999,27213.95,07-06-2018 18:30
XMG,Cryptopia,1529605800.0,2.95e-05,3.09e-05,2.256e-05,2.3100000000000002e-05,0.392624,15354.039999999999,21-06-2018 18:30
XMG,Cryptopia,1530815400.0,2.3100000000000002e-05,2.351e-05,1.5399999999999998e-05,1.952e-05,0.34141400000000005,16886.25,05-07-2018 18:30
XMG,Cryptopia,1532025000.0,1.952e-05,2.099e-05,1.65e-05,1.703e-05,0.307856,16533.859999999997,19-07-2018 18:30
XZC,Cryptopia,1495737000.0,0.002698,0.002826,0.002411,0.0026969999999999997,0.1068,39.16,25-05-2017 18:30
XZC,Cryptopia,1496946600.0,0.0026969999999999997,0.0035009999999999998,0.0021,0.003198,5.9989099999999995,2203.66,08-06-2017 18:30
XZC,Cryptopia,1498156200.0,0.003198,0.0079,0.002601,0.006,30.818499999999997,5708.869999999999,22-06-2017 18:30
XZC,Cryptopia,1499365800.0,0.006,0.006236,0.00361,0.0039030000000000002,6.434950000000001,1268.02,06-07-2017 18:30
XZC,Cryptopia,1500575400.0,0.0039030000000000002,0.004469,0.002501,0.002972,4.380990000000001,1389.88,20-07-2017 18:30
XZC,Cryptopia,1501785000.0,0.002972,0.0033810000000000003,0.002271,0.003,3.37445,1225.7199999999998,03-08-2017 18:30
XZC,Cryptopia,1502994600.0,0.003,0.004108,0.001778,0.0018690000000000002,7.2141899999999985,2621.69,17-08-2017 18:30
XZC,Cryptopia,1504204200.0,0.0018690000000000002,0.003505,0.001778,0.003,11.47145,4079.73,31-08-2017 18:30
XZC,Cryptopia,1505413800.0,0.002972,0.002972,0.001801,0.002066,9.50113,3994.1399999999994,14-09-2017 18:30
XZC,Cryptopia,1506623400.0,0.002066,0.0038729999999999997,0.0018100000000000002,0.0031,27.3362,9774.719999999998,28-09-2017 18:30
XZC,Cryptopia,1507833000.0,0.0031,0.0033469999999999997,0.001535,0.001697,8.813229999999999,3450.61,12-10-2017 18:30
XZC,Cryptopia,1509042600.0,0.001697,0.002886,0.001537,0.002529,24.201,11835.59,26-10-2017 18:30
XZC,Cryptopia,1510252200.0,0.002529,0.002856,0.001713,0.002305,40.952299999999994,19025.98,09-11-2017 18:30
XZC,Cryptopia,1511461800.0,0.002305,0.005,0.002166,0.004275,93.1256,25515.399999999998,23-11-2017 18:30
XZC,Cryptopia,1512671400.0,0.004275,0.0055,0.002,0.0025039999999999997,71.13999999999999,19686.77,07-12-2017 18:30
XZC,Cryptopia,1513881000.0,0.0025039999999999997,0.0067,0.00242,0.005377000000000001,67.69000000000001,18072.03,21-12-2017 18:30
XZC,Cryptopia,1515090600.0,0.005377000000000001,0.0176,0.0051,0.0061,104.78,13172.900000000001,04-01-2018 18:30
XZC,Cryptopia,1516300200.0,0.0061,0.0075,0.0053,0.006626000000000001,101.97999999999998,15223.140000000001,18-01-2018 18:30
XZC,Cryptopia,1517509800.0,0.006626000000000001,0.007490000000000002,0.005,0.0062439999999999996,61.620000000000005,9423.18,01-02-2018 18:30
XZC,Cryptopia,1518719400.0,0.0062439999999999996,0.0069,0.004945000000000001,0.006064,32.13999999999999,5171.619999999999,15-02-2018 18:30
XZC,Cryptopia,1519929000.0,0.006064,0.006659999999999999,0.0048,0.005113,27.2843,4899.360000000001,01-03-2018 18:30
XZC,Cryptopia,1521138600.0,0.005113,0.005173,0.004164999999999999,0.004463,13.606200000000001,2959.84,15-03-2018 18:30
XZC,Cryptopia,1522348200.0,0.004463,0.005,0.00392,0.0041990000000000005,7.986700000000002,1829.6499999999999,29-03-2018 18:30
XZC,Cryptopia,1523557800.0,0.0041990000000000005,0.005776,0.003827,0.004053,22.4634,5248.669999999999,12-04-2018 18:30
XZC,Cryptopia,1524767400.0,0.004053,0.0055899999999999995,0.004014,0.005,15.5284,3368.09,26-04-2018 18:30
XZC,Cryptopia,1525977000.0,0.005,0.005117,0.004115,0.0043,10.136500000000002,2160.61,10-05-2018 18:30
XZC,Cryptopia,1527186600.0,0.0043,0.0049700000000000005,0.00391,0.004202,18.0347,4189.16,24-05-2018 18:30
XZC,Cryptopia,1528396200.0,0.004202,0.004217,0.003632,0.0037600000000000003,5.693429999999998,1471.68,07-06-2018 18:30
XZC,Cryptopia,1529605800.0,0.003807,0.0042049999999999995,0.0016510000000000001,0.002909,14.567499999999997,4396.73,21-06-2018 18:30
XZC,Cryptopia,1530815400.0,0.002909,0.002925,0.0018390000000000001,0.00252,5.04866,2034.81,05-07-2018 18:30
XZC,Cryptopia,1532025000.0,0.00252,0.003,0.002065,0.002333,15.855799999999999,6353.599999999999,19-07-2018 18:30
HUSH,Cryptopia,1495737000.0,0.00020009999999999998,0.0002827,0.00019830000000000002,0.000206,26.66,119186.19,25-05-2017 18:30
HUSH,Cryptopia,1496946600.0,0.000206,0.0003975,0.000162,0.00035800000000000003,433.45,1601011.6,08-06-2017 18:30
HUSH,Cryptopia,1498156200.0,0.00035800000000000003,0.001695,0.0003217,0.0009601000000000001,670.7699999999999,795163.6599999998,22-06-2017 18:30
HUSH,Cryptopia,1499365800.0,0.0009601000000000001,0.0013,0.0008150000000000001,0.001053,504.0100000000001,521991.86000000004,06-07-2017 18:30
HUSH,Cryptopia,1500575400.0,0.001053,0.0012,0.000505,0.0006223,205.23999999999995,250581.83000000002,20-07-2017 18:30
HUSH,Cryptopia,1501785000.0,0.0006223,0.0008990000000000002,0.000371,0.0005472000000000001,205.05,350127.37,03-08-2017 18:30
HUSH,Cryptopia,1502994600.0,0.0005472000000000001,0.0006190000000000001,0.0003621,0.000377,115.13000000000001,258406.48,17-08-2017 18:30
HUSH,Cryptopia,1504204200.0,0.000377,0.0004649,0.00037489999999999995,0.0004418,74.78999999999999,180704.52,31-08-2017 18:30
HUSH,Cryptopia,1505413800.0,0.0004237,0.0005099999999999999,0.00021690000000000001,0.0002858,94.01,258066.86999999997,14-09-2017 18:30
HUSH,Cryptopia,1506623400.0,0.0002858,0.00058,0.00026010000000000003,0.00045430000000000004,163.2698,353901.70999999996,28-09-2017 18:30
HUSH,Cryptopia,1507833000.0,0.00045430000000000004,0.0005200000000000001,0.00029,0.00029,77.08,184325.86,12-10-2017 18:30
HUSH,Cryptopia,1509042600.0,0.00029,0.0003952,0.00026000000000000003,0.0003119,66.94999999999999,221331.65000000002,26-10-2017 18:30
HUSH,Cryptopia,1510252200.0,0.0003119,0.00035,0.000221,0.00026000000000000003,73.02,261559.19999999998,09-11-2017 18:30
HUSH,Cryptopia,1511461800.0,0.00026000000000000003,0.00028,0.000136,0.00023700000000000001,85.33000000000001,382002.67999999993,23-11-2017 18:30
HUSH,Cryptopia,1512671400.0,0.00023700000000000001,0.00025,0.0001,0.00010170000000000002,76.38,475484.43,07-12-2017 18:30
HUSH,Cryptopia,1513881000.0,0.00010170000000000002,0.0001472,6.11e-05,0.00010700000000000001,68.05,716953.68,21-12-2017 18:30
HUSH,Cryptopia,1515090600.0,0.00010700000000000001,0.0006275,9.499999999999999e-05,0.00041,378.38,1189335.3599999999,04-01-2018 18:30
HUSH,Cryptopia,1516300200.0,0.00041,0.0016,0.0004008999999999999,0.0008849,1100.0214999999998,1119316.84,18-01-2018 18:30
HUSH,Cryptopia,1517509800.0,0.0008849,0.0009599999999999999,0.000342,0.0003525,452.34000000000003,683968.4299999999,01-02-2018 18:30
HUSH,Cryptopia,1518719400.0,0.0003525,0.0004107,0.00020099999999999998,0.00027,150.06000000000003,483498.29000000004,15-02-2018 18:30
HUSH,Cryptopia,1519929000.0,0.00027,0.00028,0.000155,0.0001649,45.25999999999999,221484.83000000005,01-03-2018 18:30
HUSH,Cryptopia,1521138600.0,0.0001649,0.0002343,0.000162,0.0001758,37.109199999999994,200121.47,15-03-2018 18:30
HUSH,Cryptopia,1522348200.0,0.0001758,0.00019099999999999998,0.0001374,0.0001374,33.3149,213614.24999999997,29-03-2018 18:30
HUSH,Cryptopia,1523557800.0,0.0001374,0.0001482,0.0001149,0.00011999999999999999,20.2231,158733.26,12-04-2018 18:30
HUSH,Cryptopia,1524767400.0,0.00011999999999999999,0.0002637,0.00011659999999999999,0.0001607,202.9,1100070.0,26-04-2018 18:30
HUSH,Cryptopia,1525977000.0,0.0001607,0.00017350000000000002,0.00011999999999999999,0.0001371,36.6,260787.68000000002,10-05-2018 18:30
HUSH,Cryptopia,1527186600.0,0.0001371,0.0001399,9.97e-05,0.0001155,28.4279,231907.71,24-05-2018 18:30
HUSH,Cryptopia,1528396200.0,0.00011870000000000001,0.0001198,8.499999999999999e-05,9.85e-05,13.487700000000002,132084.66,07-06-2018 18:30
HUSH,Cryptopia,1529605800.0,9.109999999999999e-05,9.279999999999999e-05,7e-05,7.381e-05,9.443330000000001,116596.18,21-06-2018 18:30
HUSH,Cryptopia,1530815400.0,7.249e-05,7.755e-05,5.5e-05,5.921e-05,11.5541,180424.74,05-07-2018 18:30
HUSH,Cryptopia,1532025000.0,5.921e-05,6.289e-05,4.283e-05,4.671e-05,9.96369,198432.90999999997,19-07-2018 18:30
SMC,Cryptopia,1495737000.0,5.5e-06,5.61e-06,5.5e-06,5.51e-06,0.3881,69272.75,25-05-2017 18:30
SMC,Cryptopia,1496946600.0,5.51e-06,1.2e-05,2.63e-06,6.36e-06,2.51588,463359.22000000003,08-06-2017 18:30
SMC,Cryptopia,1498156200.0,6.36e-06,9.11e-06,5.21e-06,5.72e-06,0.78651,130654.84000000001,22-06-2017 18:30
SMC,Cryptopia,1499365800.0,5.72e-06,1.2e-05,5.64e-06,8e-06,1.44223,221953.83999999997,06-07-2017 18:30
SMC,Cryptopia,1500575400.0,8e-06,2.3100000000000002e-05,2.34e-06,5.33e-06,4.9313199999999995,539766.2899999999,20-07-2017 18:30
SMC,Cryptopia,1501785000.0,5.33e-06,1.23e-05,4e-06,8.08e-06,2.3699000000000003,281834.42,03-08-2017 18:30
SMC,Cryptopia,1502994600.0,8.08e-06,1.04e-05,3.05e-06,3.53e-06,1.4583599999999999,283580.94999999995,17-08-2017 18:30
SMC,Cryptopia,1504204200.0,3.53e-06,5.6e-06,2.4e-06,2.82e-06,1.01164,328297.33,31-08-2017 18:30
SMC,Cryptopia,1505413800.0,3.02e-06,3.32e-06,2e-06,2.12e-06,0.262321,107025.26000000001,14-09-2017 18:30
SMC,Cryptopia,1506623400.0,2.12e-06,6.5e-06,1.97e-06,4.03e-06,0.7572490000000001,208679.52000000002,28-09-2017 18:30
SMC,Cryptopia,1507833000.0,4.03e-06,1.1e-05,3.97e-06,4.69e-06,2.32515,364448.65,12-10-2017 18:30
SMC,Cryptopia,1509042600.0,4.69e-06,7.67e-06,3.45e-06,3.52e-06,0.8840639999999998,163828.15,26-10-2017 18:30
SMC,Cryptopia,1510252200.0,3.52e-06,4.01e-06,1.95e-06,2.03e-06,0.6447539999999999,239829.13999999998,09-11-2017 18:30
SMC,Cryptopia,1511461800.0,2.03e-06,4.58e-06,1.94e-06,2.87e-06,0.691107,275429.98,23-11-2017 18:30
SMC,Cryptopia,1512671400.0,2.87e-06,5e-06,2.03e-06,2.03e-06,2.184663,781183.12,07-12-2017 18:30
SMC,Cryptopia,1513881000.0,2.03e-06,3.03e-06,1e-06,2.01e-06,0.6277869999999999,287958.6,21-12-2017 18:30
SMC,Cryptopia,1515090600.0,2.01e-06,7.000000000000003e-06,1.8e-06,5.06e-06,2.54912,566908.8099999999,04-01-2018 18:30
SMC,Cryptopia,1516300200.0,5.06e-06,1.65e-05,4.01e-06,6.92e-06,22.2981,2130492.87,18-01-2018 18:30
SMC,Cryptopia,1517509800.0,6.92e-06,1.13e-05,5.52e-06,6.92e-06,3.27494,445115.6,01-02-2018 18:30
SMC,Cryptopia,1518719400.0,6.92e-06,8.65e-06,5.56e-06,5.57e-06,1.7960899999999997,254933.25999999992,15-02-2018 18:30
SMC,Cryptopia,1519929000.0,5.57e-06,1.0300000000000001e-05,3.54e-06,4.09e-06,3.8312199999999996,626097.63,01-03-2018 18:30
SMC,Cryptopia,1521138600.0,4.09e-06,5.18e-06,2.02e-06,3.57e-06,1.2630860000000002,379804.8300000001,15-03-2018 18:30
SMC,Cryptopia,1522348200.0,3.57e-06,7.02e-06,2.14e-06,2.17e-06,4.2282969999999995,972572.1799999998,29-03-2018 18:30
SMC,Cryptopia,1523557800.0,2.17e-06,2.67e-06,2.03e-06,2.06e-06,0.409731,183320.68000000002,12-04-2018 18:30
SMC,Cryptopia,1524767400.0,2.06e-06,2.4e-06,2.01e-06,2.15e-06,0.552397,252785.93999999997,26-04-2018 18:30
SMC,Cryptopia,1525977000.0,2.15e-06,2.15e-06,1.56e-06,1.67e-06,0.379683,206238.83000000002,10-05-2018 18:30
SMC,Cryptopia,1527186600.0,1.67e-06,1.79e-06,1.29e-06,1.36e-06,0.20335599999999998,135099.29,24-05-2018 18:30
SMC,Cryptopia,1528396200.0,1.36e-06,1.49e-06,9.4e-07,1.24e-06,0.28513600000000006,249617.33000000002,07-06-2018 18:30
SMC,Cryptopia,1529605800.0,1.25e-06,1.55e-06,1.12e-06,1.55e-06,0.269268,200400.61,21-06-2018 18:30
SMC,Cryptopia,1530815400.0,1.55e-06,1.68e-06,1.3e-06,1.61e-06,0.139636,95171.58,05-07-2018 18:30
SMC,Cryptopia,1532025000.0,1.61e-06,1.61e-06,1.16e-06,1.16e-06,0.11621799999999999,85483.25,19-07-2018 18:30
WDC,Cryptopia,1495737000.0,2.05e-05,2.05e-05,1.3000000000000001e-05,1.6100000000000002e-05,0.7828,45852.56,25-05-2017 18:30
WDC,Cryptopia,1496946600.0,1.6100000000000002e-05,4.52e-05,1.05e-05,4.11e-05,23.1375,952807.8899999999,08-06-2017 18:30
WDC,Cryptopia,1498156200.0,4.11e-05,0.0001,1.4000000000000001e-05,5.4899999999999986e-05,93.58490000000002,1798997.0300000003,22-06-2017 18:30
WDC,Cryptopia,1499365800.0,5.4899999999999986e-05,7.25e-05,2e-05,3.5e-05,29.264,542321.5,06-07-2017 18:30
WDC,Cryptopia,1500575400.0,3.5e-05,3.8e-05,1.6e-05,2.7399999999999995e-05,20.08392,756052.8899999999,20-07-2017 18:30
WDC,Cryptopia,1501785000.0,2.7399999999999995e-05,2.9999999999999997e-05,1e-05,1.74e-05,4.97495,303824.23,03-08-2017 18:30
WDC,Cryptopia,1502994600.0,1.74e-05,2e-05,8.3e-06,1.1e-05,5.675800000000001,503827.98000000004,17-08-2017 18:30
WDC,Cryptopia,1504204200.0,1.1e-05,1.7100000000000002e-05,9.8e-06,1.22e-05,4.30238,374174.74,31-08-2017 18:30
WDC,Cryptopia,1505413800.0,1.06e-05,1.0800000000000003e-05,3.62e-06,4.79e-06,3.13944,467620.95999999996,14-09-2017 18:30
WDC,Cryptopia,1506623400.0,4.79e-06,4.93e-06,1.01e-06,3.3e-06,19.153200000000002,10366379.530000001,28-09-2017 18:30
WDC,Cryptopia,1507833000.0,3.3e-06,3.42e-06,1.52e-06,1.52e-06,8.4225,3915967.21,12-10-2017 18:30
WDC,Cryptopia,1509042600.0,1.52e-06,1.89e-06,1.25e-06,1.33e-06,1.9449899999999998,1332554.8000000003,26-10-2017 18:30
WDC,Cryptopia,1510252200.0,1.33e-06,1.75e-06,8.3e-07,1.43e-06,2.2778199999999997,1866081.07,09-11-2017 18:30
WDC,Cryptopia,1511461800.0,1.43e-06,2.01e-06,9.5e-07,1.48e-06,5.41329,3654436.17,23-11-2017 18:30
WDC,Cryptopia,1512671400.0,1.48e-06,1.72e-06,1.11e-06,1.29e-06,4.34994,3007428.83,07-12-2017 18:30
WDC,Cryptopia,1513881000.0,1.29e-06,1.46e-06,8.8e-07,1.26e-06,4.65986,4113498.7900000005,21-12-2017 18:30
WDC,Cryptopia,1515090600.0,1.26e-06,3.88e-06,1.21e-06,3.34e-06,17.0171,6313203.180000001,04-01-2018 18:30
WDC,Cryptopia,1516300200.0,3.34e-06,5e-06,3.05e-06,3.41e-06,36.6046,9063641.019999998,18-01-2018 18:30
WDC,Cryptopia,1517509800.0,3.41e-06,3.81e-06,1.79e-06,2e-06,12.634699999999999,4854931.59,01-02-2018 18:30
WDC,Cryptopia,1518719400.0,2e-06,2.22e-06,1.69e-06,1.78e-06,4.37994,2370179.68,15-02-2018 18:30
WDC,Cryptopia,1519929000.0,1.78e-06,2e-06,1.26e-06,1.28e-06,2.6114100000000002,1776981.57,01-03-2018 18:30
WDC,Cryptopia,1521138600.0,1.28e-06,1.93e-06,9.2e-07,1.43e-06,3.6555899999999997,2846800.54,15-03-2018 18:30
WDC,Cryptopia,1522348200.0,1.43e-06,1.53e-06,1.12e-06,1.2e-06,1.0775800000000002,793240.21,29-03-2018 18:30
WDC,Cryptopia,1523557800.0,1.2e-06,1.49e-06,1.12e-06,1.13e-06,1.827872,1519674.9100000001,12-04-2018 18:30
WDC,Cryptopia,1524767400.0,1.13e-06,1.82e-06,1.13e-06,1.54e-06,2.63338,1713229.8299999998,26-04-2018 18:30
WDC,Cryptopia,1525977000.0,1.54e-06,1.79e-06,1.23e-06,1.23e-06,2.38386,1633510.4699999997,10-05-2018 18:30
WDC,Cryptopia,1527186600.0,1.23e-06,1.33e-06,1.13e-06,1.14e-06,0.8562289999999998,699559.99,24-05-2018 18:30
WDC,Cryptopia,1528396200.0,1.14e-06,1.28e-06,1.1e-06,1.12e-06,0.601221,523773.8500000001,07-06-2018 18:30
WDC,Cryptopia,1529605800.0,1.1e-06,1.26e-06,9.9e-07,1.01e-06,0.5207218,468935.41000000003,21-06-2018 18:30
WDC,Cryptopia,1530815400.0,1.02e-06,1.12e-06,8.9e-07,1.06e-06,0.443061,449582.12000000005,05-07-2018 18:30
WDC,Cryptopia,1532025000.0,1.06e-06,1.33e-06,1.01e-06,1.05e-06,1.1109990000000003,960167.0800000001,19-07-2018 18:30
CAR,Cryptopia,1495737000.0,2e-08,2e-08,2e-08,2e-08,0.003348,167408.5,25-05-2017 18:30
CAR,Cryptopia,1496946600.0,2e-08,4e-07,1e-08,2.7e-07,21.751468999999997,263461719.19999996,08-06-2017 18:30
CAR,Cryptopia,1498156200.0,2.7e-07,3.3e-07,4e-08,4e-08,14.264976999999996,134567679.31,22-06-2017 18:30
CAR,Cryptopia,1499365800.0,4e-08,6e-08,3e-08,4e-08,0.46731259999999997,11531175.330000002,06-07-2017 18:30
CAR,Cryptopia,1500575400.0,4e-08,8e-08,3e-08,6e-08,3.51319,73194792.55000001,20-07-2017 18:30
CAR,Cryptopia,1501785000.0,6e-08,6e-08,3e-08,5e-08,0.8527211999999998,20683326.64,03-08-2017 18:30
CAR,Cryptopia,1502994600.0,5e-08,5e-08,2e-08,3e-08,0.4230992,13582528.170000002,17-08-2017 18:30
CAR,Cryptopia,1504204200.0,3e-08,4e-08,1e-08,2e-08,1.3419168,46785286.80000001,31-08-2017 18:30
CAR,Cryptopia,1505413800.0,2e-08,4e-08,1e-08,3e-08,0.5605563,27088636.9,14-09-2017 18:30
CAR,Cryptopia,1506623400.0,3e-08,3e-08,1e-08,2e-08,1.5664765999999999,64607309.00999999,28-09-2017 18:30
CAR,Cryptopia,1507833000.0,2e-08,3e-08,1e-08,1e-08,0.2682914,18205617.88,12-10-2017 18:30
CAR,Cryptopia,1509042600.0,1e-08,2e-08,1e-08,1e-08,0.03283509999999999,3002089.63,26-10-2017 18:30
CAR,Cryptopia,1510252200.0,1e-08,2e-08,1e-08,1e-08,0.1650115,15132061.979999999,09-11-2017 18:30
CAR,Cryptopia,1511461800.0,1e-08,2e-08,1e-08,1e-08,0.205955,17359120.19,23-11-2017 18:30
CAR,Cryptopia,1512671400.0,1e-08,2e-08,1e-08,1e-08,0.13069400000000003,12681739.13,07-12-2017 18:30
CAR,Cryptopia,1513881000.0,1e-08,2e-08,1e-08,1e-08,0.5106310000000001,36781921.01,21-12-2017 18:30
CAR,Cryptopia,1515090600.0,1e-08,7e-08,1e-08,7e-08,15.098300000000002,354151966.88,04-01-2018 18:30
CAR,Cryptopia,1516300200.0,7e-08,3.2e-07,5e-08,1.3e-07,117.655,592886666.87,18-01-2018 18:30
CAR,Cryptopia,1517509800.0,1.3e-07,2.4e-07,6e-08,8e-08,31.439600000000002,237449784.18000004,01-02-2018 18:30
CAR,Cryptopia,1518719400.0,8e-08,1e-07,6e-08,6e-08,2.66944,38191769.18999999,15-02-2018 18:30
CAR,Cryptopia,1519929000.0,6e-08,8e-08,5e-08,5e-08,1.2806300000000002,21497064.76,01-03-2018 18:30
CAR,Cryptopia,1521138600.0,5e-08,6e-08,3e-08,4e-08,0.47493199999999997,10514201.01,15-03-2018 18:30
CAR,Cryptopia,1522348200.0,4e-08,6e-08,3e-08,4e-08,0.88407,20245491.79,29-03-2018 18:30
CAR,Cryptopia,1523557800.0,4e-08,6e-08,3e-08,5e-08,0.5609590999999999,14002893.100000001,12-04-2018 18:30
CAR,Cryptopia,1524767400.0,5e-08,5e-08,3e-08,4e-08,1.0670300000000001,28090993.189999998,26-04-2018 18:30
CAR,Cryptopia,1525977000.0,4e-08,1.2e-07,3e-08,4e-08,32.33867,470896638.1999999,10-05-2018 18:30
CAR,Cryptopia,1527186600.0,4e-08,6e-08,4e-08,4e-08,0.889348,19111173.779999997,24-05-2018 18:30
CAR,Cryptopia,1528396200.0,4e-08,5e-08,3e-08,3e-08,1.670042,41696605.63,07-06-2018 18:30
CAR,Cryptopia,1529605800.0,3e-08,5e-08,3e-08,4e-08,0.7406339999999999,19451024.48,21-06-2018 18:30
CAR,Cryptopia,1530815400.0,4e-08,4e-08,2e-08,2e-08,0.6821730000000001,22325125.990000006,05-07-2018 18:30
CAR,Cryptopia,1532025000.0,2e-08,4e-08,2e-08,4e-08,0.33939650000000005,12527510.84,19-07-2018 18:30
42,Cryptopia,1495737000.0,1.42,1.65,1.39,1.62,0.4572,0.2883,25-05-2017 18:30
42,Cryptopia,1496946600.0,1.62,2.9,1.53,2.23,4.54064,2.10321,08-06-2017 18:30
42,Cryptopia,1498156200.0,2.23,7.86,2.0,5.3,20.712499999999995,4.564379999999999,22-06-2017 18:30
42,Cryptopia,1499365800.0,5.3,5.31,3.25,4.12,5.58115,1.46008,06-07-2017 18:30
42,Cryptopia,1500575400.0,4.12,4.53,2.5,3.64,7.5603,2.01106,20-07-2017 18:30
42,Cryptopia,1501785000.0,3.64,3.95,2.5,2.93,2.80889,0.9119879999999999,03-08-2017 18:30
42,Cryptopia,1502994600.0,2.93,3.13,1.42,1.84,3.616421,1.4225631,17-08-2017 18:30
42,Cryptopia,1504204200.0,1.84,3.96,1.64,1.96,5.03212,1.9273969999999998,31-08-2017 18:30
42,Cryptopia,1505413800.0,1.91,2.31,1.45,2.02,1.24505,0.6685760000000001,14-09-2017 18:30
42,Cryptopia,1506623400.0,2.02,2.59,1.4,2.06,11.311746999999999,5.512792000000001,28-09-2017 18:30
42,Cryptopia,1507833000.0,2.06,2.25,1.13,1.73,7.305789999999999,4.08816,12-10-2017 18:30
42,Cryptopia,1509042600.0,1.73,1.99,1.56,1.77,4.551573,2.5292599999999994,26-10-2017 18:30
42,Cryptopia,1510252200.0,1.77,1.9,1.35,1.6,2.3589733000000006,1.4081651,09-11-2017 18:30
