coin,exchange,unix_timestamp,open,high,low,close,volumeto,volumefrom,time
BTC,Bitfinex,1510511400.0,6956.5,7899.9,5400.2,6466.7,2341064934.9,339591.2100000001,12-11-2017 18:30
BTC,Bitfinex,1511116200.0,6466.7,8315.0,6301.0,8248.8,1158703112.6,155420.96000000002,19-11-2017 18:30
BTC,Bitfinex,1511721000.0,8248.8,9767.2,7755.6,9723.6,960563255.4699999,113199.69,26-11-2017 18:30
BTC,Bitfinex,1512325800.0,9723.6,11848.0,8901.0,11599.0,1525657379.4,145767.06,03-12-2017 18:30
BTC,Bitfinex,1512930600.0,11599.0,17450.0,11405.0,16753.0,5751207937.2,397954.42,10-12-2017 18:30
BTC,Bitfinex,1513535400.0,16753.0,19891.0,15632.0,18928.0,6070403077.8,344074.94,17-12-2017 18:30
BTC,Bitfinex,1514140200.0,18928.0,18987.0,10700.0,13633.0,8019434793.499999,549819.59,24-12-2017 18:30
BTC,Bitfinex,1514745000.0,13633.0,16494.0,11651.0,13376.0,5308461670.3,376892.04,31-12-2017 18:30
BTC,Bitfinex,1515349800.0,13376.0,17252.0,12795.0,14906.0,4659834459.1,304511.26,07-01-2018 18:30
BTC,Bitfinex,1515954600.0,14906.0,15355.0,12646.0,13601.0,4213069241.3,302741.37,14-01-2018 18:30
BTC,Bitfinex,1516559400.0,13601.0,13617.0,9231.1,10779.0,6202238989.2,550553.21,21-01-2018 18:30
BTC,Bitfinex,1517164200.0,10779.0,12190.0,9900.0,11217.82,3123453064.1000004,281904.28,28-01-2018 18:30
BTC,Bitfinex,1517769000.0,11217.82,11250.0,6651.0,6947.2,4797389075.1,546122.65,04-02-2018 18:30
BTC,Bitfinex,1518373800.0,6947.2,9074.9,6000.0,8902.9,4665143736.1,598762.09,11-02-2018 18:30
BTC,Bitfinex,1518978600.0,8902.9,11250.0,8313.52,11172.0,3637150957.9,362419.68,18-02-2018 18:30
BTC,Bitfinex,1519583400.0,11172.0,11788.0,9280.4,10320.0,3988187150.6,385895.82,25-02-2018 18:30
BTC,Bitfinex,1520188200.0,10320.0,11700.0,10125.0,11402.0,2440506434.7999997,222491.10000000003,04-03-2018 18:30
BTC,Bitfinex,1520793000.0,11402.0,11411.0,8342.0,9130.2,4356884224.0,459346.1,11-03-2018 18:30
BTC,Bitfinex,1521397800.0,9130.2,9482.4,7240.0,8600.2,3762754406.4000006,455936.58999999997,18-03-2018 18:30
BTC,Bitfinex,1522002600.0,8600.2,9177.5,7835.9,8131.12,2690450230.7000003,312504.08,25-03-2018 18:30
BTC,Bitfinex,1522607400.0,8131.12,8210.0,6425.1,7053.3,3077193148.0,428400.15,01-04-2018 18:30
BTC,Bitfinex,1523212200.0,7053.3,7509.7,6500.2,6770.0,2222536540.6,320503.17,08-04-2018 18:30
BTC,Bitfinex,1523817000.0,6770.0,8458.8,6650.0,8056.2,2212825817.0,288300.88,15-04-2018 18:30
BTC,Bitfinex,1524421800.0,8056.2,9069.0,7823.0,8940.0,1872326290.2999997,220231.34000000003,22-04-2018 18:30
BTC,Bitfinex,1525026600.0,8940.0,9767.4,8652.2,9240.6,2611782994.7000003,283506.30000000005,29-04-2018 18:30
BTC,Bitfinex,1525631400.0,9240.6,9990.0,8817.97,9370.0,1731063615.0000002,182785.58000000002,06-05-2018 18:30
BTC,Bitfinex,1526236200.0,9370.0,9471.0,8204.41,8670.8,1927451203.6999998,219409.79000000004,13-05-2018 18:30
BTC,Bitfinex,1526841000.0,8670.8,8855.7,7925.0,8398.8,1247849422.3000002,149831.89,20-05-2018 18:30
BTC,Bitfinex,1527445800.0,8398.8,8408.28,7062.3,7097.9,1361184291.1000001,180242.46,27-05-2018 18:30
BTC,Bitfinex,1528050600.0,7097.9,7779.0,7040.0,7488.3,1007966432.4999999,134578.13999999998,03-06-2018 18:30
BTC,Bitfinex,1528655400.0,7488.3,7756.3,6629.7,6873.3,984791233.26,136345.03,10-06-2018 18:30
BTC,Bitfinex,1529260200.0,6873.3,6873.4,6107.88,6709.2,1094541598.23,168362.06000000003,17-06-2018 18:30
BTC,Bitfinex,1529865000.0,6709.2,6848.2,5755.0,6246.6,1207442592.24,192430.08000000002,24-06-2018 18:30
BTC,Bitfinex,1530469800.0,6246.6,6681.2,5780.0,6617.6,904728452.6299999,145783.44,01-07-2018 18:30
BTC,Bitfinex,1531074600.0,6617.6,6837.0,6414.1,6666.9,788490550.86,119119.16000000002,08-07-2018 18:30
BTC,Bitfinex,1531679400.0,6666.9,6750.0,6079.9,6729.2,852361598.4999999,133894.03,15-07-2018 18:30
BTC,Bitfinex,1532284200.0,6729.2,7812.9,6666.0,7718.9,1545046200.5900002,208746.15000000002,22-07-2018 18:30
BTC,Bitfinex,1532889000.0,7718.9,8502.6,7690.0,7933.9,1112399633.37,136818.45,29-07-2018 18:30
